"id","advice","adviceLastChangedAt","bonus","bonusLastChangedAt","endReason","endReasonLastChangedAt","ended","endedLastChangedAt","exitStep","exitStepLastChangedAt","exitSurvey","exitSurveyLastChangedAt","gameID","gameIDLastChangedAt","intro","introLastChangedAt","introDone","introDoneLastChangedAt","participantID","participantIDLastChangedAt","participantIdentifier","participantIdentifierLastChangedAt","treatment","treatmentLastChangedAt","treatmentName","treatmentNameLastChangedAt","urlParams","urlParamsLastChangedAt","writtenPlan","writtenPlanLastChangedAt","exitStepDone","exitStepDoneLastChangedAt"
"01KG0ERMJ0A24CF4H124YQX933","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-27T19:28:11.928766794Z",144,"2026-01-27T19:30:56.336949696Z","","","game ended","2026-01-27T19:31:12.727658981Z",1,"2026-01-27T19:31:59.857772831Z","{""adviceFollowed"":"""",""partnerAdvice"":""choose the highest option."",""feedback"":""when it asked how many MUs i had earnt it was giving me different results""}","2026-01-27T19:31:59.857025076Z","01KG0EFF5ZK0H6TN0SEC028EP7","2026-01-27T19:26:53.510298791Z",3,"2026-01-27T19:28:11.929609711Z","true","2026-01-27T19:28:30.701566062Z","01KG0ERM413PSYJZRFZHK8VS9B","2026-01-27T19:26:53.504521838Z","6413695069219184bd98cff7","2026-01-27T19:26:53.504521838Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T19:26:53.510298791Z","noCG_selfish","2026-01-27T19:26:53.510298791Z","{""PROLIFIC_PID"":""6413695069219184bd98cff7"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""69791141181044620de33067""}","2026-01-27T19:26:53.75372982Z","{""plan"":""im picking the best spot for myself everytime.""}","2026-01-27T19:28:30.699083891Z",NA,NA
"01KG0FD2W7XA9RD3S7BWXWY23W","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-27T19:40:40.875447044Z",223,"2026-01-27T19:44:51.800520583Z","","","game ended","2026-01-27T19:45:01.362421077Z",1,"2026-01-27T19:45:14.325314849Z","{""adviceFollowed"":"""",""partnerAdvice"":""I'm not sure...they were sporadic. "",""feedback"":""N/A""}","2026-01-27T19:45:14.321455009Z","01KG0EGH5BZX0NYAFE23EYTYHM","2026-01-27T19:40:50.95257449Z",3,"2026-01-27T19:40:40.877887464Z","true","2026-01-27T19:41:00.344652237Z","01KG0FD2SA8K3S59ZE3V1KAF3E","2026-01-27T19:38:03.527066696Z","5bef41fa54277d000114d6ad","2026-01-27T19:38:03.527066696Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T19:38:03.532905909Z","noCG_selfish","2026-01-27T19:38:03.532905909Z","{""PROLIFIC_PID"":""5bef41fa54277d000114d6ad"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""69791403a10b5d601f7ff789""}","2026-01-27T19:38:03.591141917Z","{""plan"":""Maximize my earnings without risking parking in the same spot""}","2026-01-27T19:41:00.342288918Z",NA,NA
"01KG0GFG02GM4C5XZH5DF771R9","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-27T20:00:31.692121045Z",221,"2026-01-27T20:06:53.322120624Z","","","game ended","2026-01-27T20:07:05.650428438Z",1,"2026-01-27T20:07:51.705570787Z","{""adviceFollowed"":"""",""partnerAdvice"":""same advice as me"",""feedback"":""no""}","2026-01-27T20:07:51.692181338Z","01KG0GBD7TXN9EWYTW1P9R6WPS","2026-01-27T19:58:40.999564944Z",3,"2026-01-27T20:00:31.985599713Z","true","2026-01-27T20:02:11.771667175Z","01KG0GFEVHMQJFNV423NXF9444","2026-01-27T19:56:51.074799028Z","60e4c29f296751f652dd01fd","2026-01-27T19:56:51.074799028Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T19:56:51.088143955Z","noCG_selfish","2026-01-27T19:56:51.088143955Z","{""PROLIFIC_PID"":""60e4c29f296751f652dd01fd"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697917d839587c802ca7a07b""}","2026-01-27T19:56:51.638325211Z","{""plan"":""The one with most payout""}","2026-01-27T20:02:11.765840672Z",NA,NA
"01KG0H1GEACYD02V0D1MZZC2AY","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-27T20:07:34.145736957Z",174,"2026-01-27T20:10:48.441404593Z","","","game ended","2026-01-27T20:10:56.079386264Z",1,"2026-01-27T20:11:08.907414338Z","{""adviceFollowed"":"""",""partnerAdvice"":""Probably the same. "",""feedback"":""N/A""}","2026-01-27T20:11:08.900144731Z","01KG0GBDHZP1S541V6NXFSRGZP","2026-01-27T20:06:41.367523122Z",3,"2026-01-27T20:07:34.152474362Z","true","2026-01-27T20:08:44.556413722Z","01KG0H1FZHRXGEBEKECKJQSGKH","2026-01-27T20:06:41.354034871Z","63dd1dab484083017c1b8184","2026-01-27T20:06:41.354034871Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T20:06:41.367523122Z","noCG_selfish","2026-01-27T20:06:41.367523122Z","{""PROLIFIC_PID"":""63dd1dab484083017c1b8184"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""69791abbbfc258ca388cc913""}","2026-01-27T20:06:41.618504014Z","{""plan"":""Ok so the advice I got was pretty unhelpful. I can't really say what my game plan will be other than aiming for the same spot every time... Hopefully my partner will eventually realise that I am always going for Orange A so he will then go for Orange B every time... This should maximise our earnings between us. ""}","2026-01-27T20:08:44.549593164Z",NA,NA
"01KG0FANZ566F4RBHNQ4BN7YKY","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-27T19:37:56.315569137Z",189,"2026-01-27T19:42:10.63979793Z","","","game ended","2026-01-27T19:42:20.537565494Z",1,"2026-01-27T19:42:44.904743903Z","{""adviceFollowed"":"""",""partnerAdvice"":""Probably the same advice i did, to go for the one that gives me the most"",""feedback"":""""}","2026-01-27T19:42:44.901686682Z","01KG0EGFTMXB9EAF0AVTM2CDWX","2026-01-27T19:38:05.673460894Z",3,"2026-01-27T19:37:56.317476393Z","true","2026-01-27T19:38:47.99430532Z","01KG0FANH1GBFJCQBJS914BY81","2026-01-27T19:36:44.773583979Z","5acb63b2fa3b4e000173ad98","2026-01-27T19:36:44.773583979Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T19:36:44.779451388Z","noCG_selfish","2026-01-27T19:36:44.779451388Z","{""PROLIFIC_PID"":""5acb63b2fa3b4e000173ad98"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697913bc4e7495752808725f""}","2026-01-27T19:36:45.018252711Z","{""plan"":""I'm going for the middles ones, people usually go for the safest one being the lowest of the highest rewarding one""}","2026-01-27T19:38:47.996360023Z",NA,NA
"01KG0FG2CSSY35M6A0BZ4PB3G7","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-27T19:41:09.871274281Z",210,"2026-01-27T19:44:52.919107888Z","","","game ended","2026-01-27T19:45:00.48860644Z",1,"2026-01-27T19:45:13.853740866Z","{""adviceFollowed"":"""",""partnerAdvice"":""Always pick the spot on the right"",""feedback"":""""}","2026-01-27T19:45:13.849765041Z","01KG0EGHJVN0WCX7BHMR1Y9JN7","2026-01-27T19:41:52.725255057Z",3,"2026-01-27T19:41:09.873842124Z","true","2026-01-27T19:41:55.340161333Z","01KG0FG23TKA13ZRJ55TVHGW85","2026-01-27T19:39:41.33743505Z","66bd01edef3fcc2b3fee03e1","2026-01-27T19:39:41.33743505Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T19:39:41.342588061Z","noCG_selfish","2026-01-27T19:39:41.342588061Z","{""PROLIFIC_PID"":""66bd01edef3fcc2b3fee03e1"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""69791446a043866d8d9ed947""}","2026-01-27T19:39:41.508804718Z","{""plan"":""Lets always go with the one that gives us each the same reward, I'll take the one on the right""}","2026-01-27T19:41:55.33738201Z",NA,NA
"01KG0FMFE7W7WCQEEGX25TX29P","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-27T19:44:25.172663822Z",134,"2026-01-27T19:52:43.92727838Z","","","game ended","2026-01-27T19:52:55.806813673Z",1,"2026-01-27T19:54:46.388568421Z","{""adviceFollowed"":"""",""partnerAdvice"":""Ignore your partner and follow your gut."",""feedback"":""""}","2026-01-27T19:54:46.374936534Z","01KG0EGK6CAMXTEYNXMXXM4F0K","2026-01-27T19:44:45.714477591Z",3,"2026-01-27T19:44:25.179124594Z","true","2026-01-27T19:45:36.402752451Z","01KG0FME9BS5S8VBN0ES2RTFZS","2026-01-27T19:42:05.76705665Z","60f48681314afb7e99d8c23d","2026-01-27T19:42:05.76705665Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T19:42:05.773466911Z","noCG_selfish","2026-01-27T19:42:05.773466911Z","{""PROLIFIC_PID"":""60f48681314afb7e99d8c23d"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697914c376f47614bf9c04e6""}","2026-01-27T19:42:06.377702441Z","{""plan"":""I plan to make my decision based on my partner's decisions to receive the best possible bonus.""}","2026-01-27T19:45:36.389203981Z",NA,NA
"01KG0FXQBBNCYMJCJNC2EK7Q42","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-27T19:49:21.949013225Z",102,"2026-01-27T19:52:21.621695648Z","","","game ended","2026-01-27T19:52:50.016948024Z",1,"2026-01-27T19:53:10.392552639Z","{""adviceFollowed"":"""",""partnerAdvice"":""Go for the largest bonus most of the time."",""feedback"":""""}","2026-01-27T19:53:10.388001043Z","01KG0FSRKAF2X4JE14WNDVJHP1","2026-01-27T19:49:43.623410916Z",3,"2026-01-27T19:49:21.953435434Z","true","2026-01-27T19:49:49.436060605Z","01KG0FXQ6WNT7J50SWEWQNZ4EM","2026-01-27T19:47:08.779889002Z","636d6ce3fb3683ff33f9e514","2026-01-27T19:47:08.779889002Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T19:47:08.815033091Z","noCG_selfish","2026-01-27T19:47:08.815033091Z","{""PROLIFIC_PID"":""636d6ce3fb3683ff33f9e514"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697914b8c6bf81b2062bdab7""}","2026-01-27T19:47:08.892134331Z","{""plan"":""I am going to try to get the bonus as much as possible.  ""}","2026-01-27T19:49:49.431342847Z",NA,NA
"01KG0FYSRDYZKR2Y4ZY909FJ2A","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-27T19:49:07.660045145Z",107,"2026-01-27T19:52:43.92727838Z","","","game ended","2026-01-27T19:52:55.806813673Z",1,"2026-01-27T19:53:16.744155739Z","{""adviceFollowed"":"""",""partnerAdvice"":""the same as i did"",""feedback"":""na""}","2026-01-27T19:53:16.739239752Z","01KG0EGK6CAMXTEYNXMXXM4F0K","2026-01-27T19:47:44.023132459Z",3,"2026-01-27T19:49:07.664432666Z","true","2026-01-27T19:49:43.60996208Z","01KG0FYSJVC8XP9C0YR3K6ZT4E","2026-01-27T19:47:44.013248646Z","633af05da0499598ca6a9834","2026-01-27T19:47:44.013248646Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T19:47:44.023132459Z","noCG_selfish","2026-01-27T19:47:44.023132459Z","{""PROLIFIC_PID"":""633af05da0499598ca6a9834"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6979164f49b24e2fc76fad99""}","2026-01-27T19:47:44.139678621Z","{""plan"":""I plan on taking the advice and doing what's best for me.""}","2026-01-27T19:49:43.605324498Z",NA,NA
"01KG0FAVW2K2VHQCM0JMNY4RXA","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-27T20:03:41.268269816Z",137,"2026-01-27T20:06:53.322120624Z","","","game ended","2026-01-27T20:07:05.650428438Z",1,"2026-01-27T20:07:32.396762101Z","{""adviceFollowed"":"""",""partnerAdvice"":""To try and anticipate which spot I will not choose"",""feedback"":""N/A""}","2026-01-27T20:07:32.390131493Z","01KG0GBD7TXN9EWYTW1P9R6WPS","2026-01-27T19:58:40.999564944Z",3,"2026-01-27T20:03:41.323501684Z","true","2026-01-27T20:04:16.709864371Z","01KG0FAVNP7C8JF46K1ADKJCQ5","2026-01-27T19:36:50.818129165Z","6942f32ddfdc9e594f10ab59","2026-01-27T19:36:50.818129165Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T19:36:50.823023977Z","noCG_selfish","2026-01-27T19:36:50.823023977Z","{""PROLIFIC_PID"":""6942f32ddfdc9e594f10ab59"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697913962b87874946f45397""}","2026-01-27T19:36:50.940596024Z","{""plan"":""Pick Parking Spot C, then A, then B, then D. With this pattern me and my partner should not end up in the same spot""}","2026-01-27T20:04:16.703795542Z",NA,NA
"01KG0EV59K333F6CXDKS5CAPE7","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-27T19:30:14.000715563Z",250,"2026-01-27T19:32:51.085956967Z","","","game ended","2026-01-27T19:32:58.333005222Z",1,"2026-01-27T19:33:25.766391769Z","{""adviceFollowed"":"""",""partnerAdvice"":""I have no idea probably the same as me."",""feedback"":""""}","2026-01-27T19:33:25.76830325Z","01KG0EFGQ6JR9TEDW0C4YZR0DF","2026-01-27T19:30:51.564346865Z",3,"2026-01-27T19:30:14.002247841Z","true","2026-01-27T19:31:09.408106439Z","01KG0EV4XBA76928RH03NYF29T","2026-01-27T19:28:16.179231348Z","5f79bca83a2eb65c0983816d","2026-01-27T19:28:16.179231348Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T19:28:16.184293768Z","noCG_selfish","2026-01-27T19:28:16.184293768Z","{""PROLIFIC_PID"":""5f79bca83a2eb65c0983816d"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697911b7f2ad3f6802756f5f""}","2026-01-27T19:28:16.406272524Z","{""plan"":""I think im probably just going to try and go with a or b and hope my partner picks the one that I dont""}","2026-01-27T19:31:09.412018787Z",NA,NA
"01KG0EZ1DVB1GB446WD50A5HNV","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-27T19:31:44.330231818Z",91,"2026-01-27T19:35:24.799516529Z","","","game ended","2026-01-27T19:35:54.174174759Z",1,"2026-01-27T19:37:08.842868823Z","{""adviceFollowed"":"""",""partnerAdvice"":""Try to do what is safest."",""feedback"":""Unfortunately they didn't want to agree with the optimal strat of alternating C D.""}","2026-01-27T19:37:08.840777265Z","01KG0EFHD6YWB9R4YDG8M04041","2026-01-27T19:33:33.115781399Z",3,"2026-01-27T19:31:44.329692609Z","true","2026-01-27T19:33:43.78757504Z","01KG0EZ109K86C31WDGJHRSTE7","2026-01-27T19:30:23.291080772Z","5ef08aa7177a735c78ffbf40","2026-01-27T19:30:23.291080772Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T19:30:23.295399449Z","noCG_selfish","2026-01-27T19:30:23.295399449Z","{""PROLIFIC_PID"":""5ef08aa7177a735c78ffbf40"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6979122f8dae042169d91110""}","2026-01-27T19:30:23.532767659Z","{""plan"":""I feel like going C and trying to make the partner go D so the pay out is better for me. The difference between 17 and 20 is not that much compared to 17 and 10. If multiple we could alternate""}","2026-01-27T19:33:43.785563012Z",NA,NA
"01KG0G3VFRZVCK41ZG0BW4XKSH","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-27T19:52:36.29308982Z",91,"2026-01-27T19:56:09.014271235Z","","","game ended","2026-01-27T19:56:22.999243324Z",1,"2026-01-27T19:56:54.95339981Z","{""adviceFollowed"":"""",""partnerAdvice"":""Do what's best for you"",""feedback"":""""}","2026-01-27T19:56:54.958870165Z","01KG0FSRR7DBMJNVTBT0RD4V2V","2026-01-27T19:50:29.633747548Z",3,"2026-01-27T19:52:36.45439004Z","true","2026-01-27T19:53:48.820389807Z","01KG0G3TV7871NDF6TAB5CBAQN","2026-01-27T19:50:29.624178767Z","5e95e8a716389f040e74e463","2026-01-27T19:50:29.624178767Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T19:50:29.633747548Z","noCG_selfish","2026-01-27T19:50:29.633747548Z","{""PROLIFIC_PID"":""5e95e8a716389f040e74e463"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697916e0c56ef5b6f8df68d1""}","2026-01-27T19:50:29.989013259Z","{""plan"":""Parking on different spots same color""}","2026-01-27T19:53:48.816000962Z",NA,NA
"01KG0H26AAP3W4QSJFNTCVS58X","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-27T20:08:41.313469985Z",260,"2026-01-27T20:12:01.868361859Z","","","game ended","2026-01-27T20:12:09.269500345Z",1,"2026-01-27T20:12:50.503832476Z","{""adviceFollowed"":"""",""partnerAdvice"":""Choose randomly"",""feedback"":""""}","2026-01-27T20:12:50.495882254Z","01KG0H3X9S8ZR8HTJY0HSJCWW9","2026-01-27T20:09:12.114039991Z",3,"2026-01-27T20:08:41.320329349Z","true","2026-01-27T20:10:00.33833679Z","01KG0H25SZBFNKHM51XVQTM995","2026-01-27T20:07:03.754208988Z","613334cf5293abe84a78239c","2026-01-27T20:07:03.754208988Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T20:07:03.769475404Z","noCG_selfish","2026-01-27T20:07:03.769475404Z","{""PROLIFIC_PID"":""613334cf5293abe84a78239c"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""69791abbba72a1bfefd4eaba""}","2026-01-27T20:07:04.057694546Z","{""plan"":""I take C,take D.""}","2026-01-27T20:10:00.332065851Z",NA,NA
"01KG0FM8PDZ5RYVEJ403T2029C","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-27T19:47:21.16806947Z",117,"2026-01-27T19:52:21.621695648Z","","","game ended","2026-01-27T19:52:50.016948024Z",1,"2026-01-27T19:54:18.958948643Z","{""adviceFollowed"":"""",""partnerAdvice"":""Try to match your partner? I am not sure but that seemed to happen a lot!"",""feedback"":""No problems, I actually thought this game was pretty fun!""}","2026-01-27T19:54:18.963739655Z","01KG0FSRKAF2X4JE14WNDVJHP1","2026-01-27T19:49:43.623410916Z",3,"2026-01-27T19:47:21.190691762Z","true","2026-01-27T19:49:48.597774004Z","01KG0FM8KF8Z37Y6CGQY2N02MV","2026-01-27T19:41:58.861753657Z","67ed97431e3dbd7416f76f7d","2026-01-27T19:41:58.861753657Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T19:41:58.869313885Z","noCG_selfish","2026-01-27T19:41:58.869313885Z","{""PROLIFIC_PID"":""67ed97431e3dbd7416f76f7d"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697914bff3be4ed8da111c7b""}","2026-01-27T19:41:58.943373505Z","{""plan"":""I will try not to park in the same spot as my partner. I think trying to predict where my partner is going to park is a good idea so we can at least park in the same color. ""}","2026-01-27T19:49:48.592950309Z",NA,NA
"01KG0FMWKT5H13BVJR1GFBE494","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-27T19:43:35.01867576Z",209,"2026-01-27T19:45:46.106487222Z","","","game ended","2026-01-27T19:45:54.072866795Z",1,"2026-01-27T19:46:06.336057672Z","{""adviceFollowed"":"""",""partnerAdvice"":""Think of yourself first!"",""feedback"":""""}","2026-01-27T19:46:06.331691909Z","01KG0EGJED17V80726K3S4Y8Q1","2026-01-27T19:43:36.408766841Z",3,"2026-01-27T19:43:35.024865652Z","true","2026-01-27T19:43:57.459968525Z","01KG0FMW1R4ZNJRT3SF97P5671","2026-01-27T19:42:19.258352791Z","6902584f39b4b2ce82a5eda6","2026-01-27T19:42:19.258352791Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T19:42:19.266453111Z","noCG_selfish","2026-01-27T19:42:19.266453111Z","{""PROLIFIC_PID"":""6902584f39b4b2ce82a5eda6"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697914ee590f1a43321f16e5""}","2026-01-27T19:42:19.598638137Z","{""plan"":""I want the best for both of us!""}","2026-01-27T19:43:57.457523575Z",NA,NA
"01KG0G6M1VPN2TXE9K6B1S3T6A","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-27T19:53:21.625258695Z",129,"2026-01-27T19:59:46.838488263Z","","","game ended","2026-01-27T20:00:01.724138673Z",1,"2026-01-27T20:00:39.044192947Z","{""adviceFollowed"":"""",""partnerAdvice"":""Don't pick C so often"",""feedback"":""""}","2026-01-27T20:00:39.03824965Z","01KG0FSRAF37S2RFVF8X440S2N","2026-01-27T19:54:15.192516966Z",3,"2026-01-27T19:53:21.620809539Z","true","2026-01-27T19:54:35.300025826Z","01KG0G6KHTMQEW84YYKBY8G2QF","2026-01-27T19:52:00.315377349Z","611e7c98be3611cac16fbddd","2026-01-27T19:52:00.315377349Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T19:52:00.333082845Z","noCG_selfish","2026-01-27T19:52:00.333082845Z","{""PROLIFIC_PID"":""611e7c98be3611cac16fbddd"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""69791742ad65541ce42a8a4a""}","2026-01-27T19:52:00.643739588Z","{""plan"":""I'll try to get a feel of what my partner will be doing very quick so that I can maximize our gains. After that i'll try to always do the oposite of what I see he does for the first two or three times.""}","2026-01-27T19:54:35.295121429Z",NA,NA
